specieskey	highertaxon_key	kingdom	phylum	order	family	genus	species
4964399	494	Animalia	Chordata	Amiiformes	Amiidae	Maliamia	Maliamia gigas
4964400	494	Animalia	Chordata	Amiiformes	Amiidae	Nipponamia	Nipponamia satoi
4964402	494	Animalia	Chordata	Amiiformes	Amiidae	Amiopsis	Amiopsis lepidota
4964404	494	Animalia	Chordata	Amiiformes	Amiidae	Amiopsis	Amiopsis dolloi
4964405	494	Animalia	Chordata	Amiiformes	Amiidae	Amiopsis	Amiopsis prisca
4964419	494	Animalia	Chordata	Amiiformes	Amiidae	Pseudamiatus	Pseudamiatus heintzi
4964420	494	Animalia	Chordata	Amiiformes	Amiidae	Solnhofenamia	Solnhofenamia elongata
4964421	494	Animalia	Chordata	Amiiformes	Paracentrophoridae	Paracentrophorus	Paracentrophorus madagascariensis
5816762	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus furcatus
5935729	494	Animalia	Chordata	Amiiformes	Amiidae	Amia	Amia uintaensis
5935730	494	Animalia	Chordata	Amiiformes	Amiidae	Amia	Amia hesperia
5935731	494	Animalia	Chordata	Amiiformes	Amiidae	Amia	Amia scutata
5935733	494	Animalia	Chordata	Amiiformes	Amiidae	Amia	Amia pattersoni
5935734	494	Animalia	Chordata	Amiiformes	Amiidae	Cyclurus	Cyclurus oligocenicus
5935736	494	Animalia	Chordata	Amiiformes	Amiidae	Cyclurus	Cyclurus efremovi
5935737	494	Animalia	Chordata	Amiiformes	Amiidae	Cyclurus	Cyclurus macrocephalus
5935739	494	Animalia	Chordata	Amiiformes	Amiidae	Cyclurus	Cyclurus valenciennesii
8454136	494	Animalia	Chordata	Amiiformes		Qingshania	Qingshania cercida
8455465	494	Animalia	Chordata	Amiiformes	Sinamiidae	Siamamia	Siamamia naga
8464641	494	Animalia	Chordata	Amiiformes	Sinamiidae	Ikechaoamia	Ikechaoamia meridionalis
8465972	494	Animalia	Chordata	Amiiformes		Jurongia	Jurongia fusiformis
8475961	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus latipennis
8493687	494	Animalia	Chordata	Amiiformes		Tomognathus	Tomognathus mordax
8494081	494	Animalia	Chordata	Amiiformes		Lehmanotus	Lehmanotus markubai
8510416	494	Animalia	Chordata	Amiiformes	Ionoscopidae	Oshunia	Oshunia brevis
8523051	494	Animalia	Chordata	Amiiformes		Suius	Suius brevis
8529577	494	Animalia	Chordata	Amiiformes	Amiidae	Guizhouamia	Guizhouamia bellula
8533226	494	Animalia	Chordata	Amiiformes		Sinoeugnathus	Sinoeugnathus kueichowensis
8539806	494	Animalia	Chordata	Amiiformes	Sinamiidae	Sinamiidae	Sinamiidae naga
8578470	494	Animalia	Chordata	Amiiformes	Sinamiidae	Sinamia	Sinamia huananensis
8601129	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus porteri
8617866	494	Animalia	Chordata	Amiiformes		Xingyia	Xingyia gracilis
8619751	494	Animalia	Chordata	Amiiformes	Sinamiidae	Sinamia	Sinamia zdanskyi
8627592	494	Animalia	Chordata	Amiiformes		Gymnoichthys	Gymnoichthys inopinatus
8671467	494	Animalia	Chordata	Amiiformes	Sinamiidae	Ikechaoamia	Ikechaoamia orientalis
8673032	494	Animalia	Chordata	Amiiformes		Ospia	Ospia whitei
8684819	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus heterurus
8693324	494	Animalia	Chordata	Amiiformes	Ionoscopidae	Quetzalichthys	Quetzalichthys perrilliatae
8706022	494	Animalia	Chordata	Amiiformes		Broughia	Broughia perleidoides
8775706	494	Animalia	Chordata	Amiiformes		Stromerichthys	Stromerichthys aethiopicus
8809718	494	Animalia	Chordata	Amiiformes	Amiidae	Cyclurus	Paramiatus gurleyi
8892258	494	Animalia	Chordata	Amiiformes	Amiidae	Calamopleurus	Calamopleurus anglicus
9027722	494	Animalia	Chordata	Amiiformes	Amiidae	Lehmanamia	Lehmanamia sheppeyensis
9242520	494	Animalia	Chordata	Amiiformes	Amiidae	Cyclurus	Amia kehreri
9277190	494	Animalia	Chordata	Amiiformes		Tomognathus	Tomognathus leiodus
9285723	494	Animalia	Chordata	Amiiformes	Amiidae	Vidalamia	Vidalia catalunica
9320820	494	Animalia	Chordata	Amiiformes	Amiidae	Amiopsis	Megalurus woodwardi
9365260	494	Animalia	Chordata	Amiiformes	Amiidae	Melvius	Amia chauliodeia
9367579	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Amiopsis dartoni
9384593	494	Animalia	Chordata	Amiiformes	Amiidae	Kindleia	Kindleia fragosa
9429609	494	Animalia	Chordata	Amiiformes	Amiidae	Cyclurus	Amia ignota
9437961	494	Animalia	Chordata	Amiiformes	Amiidae	Calamopleurus	Megalurus mawsoni
9440361	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Eugnathus insignis
9567314	494	Animalia	Chordata	Amiiformes	Amiidae	Amiopsis	Megalurus damoni
9751581	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus chirotes
11111877	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus meyeri
11114816	494	Animalia	Chordata	Amiiformes	Amiidae	Cyclurus	Cyclurus minor
11131807	494	Animalia	Chordata	Amiiformes	Caturidae	Kahamachli	Kahamachli harrandlundi
11140744	494	Animalia	Chordata	Amiiformes	Ionoscopidae	Spathiurus	Spathiurus dorsalis
11142908	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus bucklandi
11163912	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus pleiodus
11169762	494	Animalia	Chordata	Amiiformes	Ionoscopidae	Ionoscopus	Ionoscopus petrarojae
11176306	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus branchiostegus
11194897	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus angustus
11196064	494	Animalia	Chordata	Amiiformes	Caturidae	Caturus	Caturus similis
2404017	495	Animalia	Chordata	Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax mordax
4839634	495	Animalia	Chordata	Anguilliformes	Congridae	Maxwelliella	Maxwelliella urbana
4839636	495	Animalia	Chordata	Anguilliformes	Congridae	Tonganago	Congridarum obliquum
4839637	495	Animalia	Chordata	Anguilliformes	Congridae	Tonganago	Congridarum sagittisulcatus
4839641	495	Animalia	Chordata	Anguilliformes	Congridae	Tonganago	Scalanago fastigatus
4839652	495	Animalia	Chordata	Anguilliformes	Congridae	Gnathophis	Gnathophis flemingi
4839658	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Heterenchelys regularis
4839729	495	Animalia	Chordata	Anguilliformes	Congridae	Congridarum	Muraenesox obrutus
4964220	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Paralbula	Paralbula casei
4964221	495	Animalia	Chordata	Anguilliformes	Congridae	Gnathophis	Conger meridies
4964222	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Conger sanctus
4964288	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus toliapicus
4964289	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus paulkatoi
4964290	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus curvidens
8455668	495	Animalia	Chordata	Anguilliformes	Congridae	Bolcyrus	Bolcyrus formosissimus
8466171	495	Animalia	Chordata	Anguilliformes		Urenchelys	Urenchelys anglicus
8481695	495	Animalia	Chordata	Anguilliformes		Urenchelys	Urenchelys avus
8541478	495	Animalia	Chordata	Anguilliformes		Luenchelys	Luenchelys minimus
8590263	495	Animalia	Chordata	Anguilliformes		Urenchelys	Urenchelys abditus
8607516	495	Animalia	Chordata	Anguilliformes		Hayenchelys	Urenchelys germanus
8619519	495	Animalia	Chordata	Anguilliformes	Congridae	Heteroconger	Heteroconger astroblematicus
8626902	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Paralbula	Paralbula marylandica
8704136	495	Animalia	Chordata	Anguilliformes	Congridae	Voltaconger	Voltaconger latispinus
8783873	495	Animalia	Chordata	Anguilliformes	Milananguillidae	Milananguilla	Milananguilla lehmani
8793524	495	Animalia	Chordata	Anguilliformes	Paranguillidae	Paranguilla	Paranguilla tigrina
8877314	495	Animalia	Chordata	Anguilliformes	Anguillidae	Anguilla	Anguilla latispina
8883956	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Paralbula	Egertonia stromeri
8921698	495	Animalia	Chordata	Anguilliformes	Anguillidae	Anguilla	Anguilla brevicula
9042126	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus elegans
9121762	495	Animalia	Chordata	Anguilliformes	Anguilloididae	Anguilloides	Anguilloides branchiostegalis
9239556	495	Animalia	Chordata	Anguilliformes		Abisaadia	Anguilla hakelensis
9245810	495	Animalia	Chordata	Anguilliformes	Libanechelyidae	Libanechelys	Libanechelys bultyncki
9247112	495	Animalia	Chordata	Anguilliformes		Mastygocercus	Mastygocercus vermiformis
9263653	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Uroconger transversus
9269981	495	Animalia	Chordata	Anguilliformes	Ophichthidae	Ophichthus	Ophichthus mignolo
9290379	495	Animalia	Chordata	Anguilliformes	Chlopsidae	Whitapodus	Whitapodus breviculus
9299411	495	Animalia	Chordata	Anguilliformes	Congridae	Bathycongrus	Bathycongrus circularis
9306993	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Hildebrandia donzacquensis
9354051	495	Animalia	Chordata	Anguilliformes	Muraenidae	Congeris	Conger brevior
9361378	495	Animalia	Chordata	Anguilliformes	Congridae	Congridarum	Congridarum websteri
9388050	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Congermuraena weileri
9415763	495	Animalia	Chordata	Anguilliformes	Congridae	Paraconger	Sparidarum sauvagei
9423751	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Congermuraena casieri
9433135	495	Animalia	Chordata	Anguilliformes	Congridae	Bolcyrus	Bolcyrus bajai
9434362	495	Animalia	Chordata	Anguilliformes	Congridae	Promyllantor	Promyllantor guttulus
9454545	495	Animalia	Chordata	Anguilliformes	Moringuidae	Deutschenchelys	Deutschenchelys micklichi
9458418	495	Animalia	Chordata	Anguilliformes	Muraenesocidae	Muraenesox	Muraenesox furcatus
9478667	495	Animalia	Chordata	Anguilliformes	Paranguillidae	Dalpiaziella	Dalpiaziella brevicauda
9480023	495	Animalia	Chordata	Anguilliformes	Anguilloididae	Veronanguilla	Veronanguilla ruffoi
9497520	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Apogonidarum eocenicus
9500284	495	Animalia	Chordata	Anguilliformes	Muraenesocidae	Muraenesox	Muraenesox cybium
9525815	495	Animalia	Chordata	Anguilliformes	Congridae	Uroconger	Uroconger validus
9543615	495	Animalia	Chordata	Anguilliformes	Congridae	Paracongroides	Paracongroides heckeli
9553219	495	Animalia	Chordata	Anguilliformes		Mylomyrus	Mylomyrus frangens
9554060	495	Animalia	Chordata	Anguilliformes	Congridae	Congridarum	Trachinus thevenini
9568019	495	Animalia	Chordata	Anguilliformes		Laytonia	Laytonia californica
9579056	495	Animalia	Chordata	Anguilliformes	Nemichthyidae	Oligonemichthys	Oligonemichthys photophorae
9581814	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Congermuraena ellipticus
9601044	495	Animalia	Chordata	Anguilliformes	Proteomyridae	Proteomyrus	Proteomyrus ventralis
9717616	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Paralbula	Pseudoegertonia salvania
10328950	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Lemkea aftonensis
10840594	495	Animalia	Chordata	Anguilliformes	Congridae	Ariosoma	Ariosoma nonsector
11117831	495	Animalia	Chordata	Anguilliformes	Congridae	Uroconger	Congeris rectus
11118278	495	Animalia	Chordata	Anguilliformes	Encheliidae	Enchelion	Enchelion montium
11120680	495	Animalia	Chordata	Anguilliformes	Congridae	Congridarum	Congridarum carinatus
11121860	495	Animalia	Chordata	Anguilliformes	Congridae	Congridarum	Congridarum grantmackiei
11124327	495	Animalia	Chordata	Anguilliformes	Anguillavidae	Anguillavus	Anguillavus mazeni
11125830	495	Animalia	Chordata	Anguilliformes	Anguillidae	Anguilla	Anguilla rectangularis
11126478	495	Animalia	Chordata	Anguilliformes	Congridae	Bathycongrus	Bathycongrus waihaoensis
11128964	495	Animalia	Chordata	Anguilliformes	Anguillidae	Anguilla	Anguilla multiradiata
11134808	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Rhynchoconger subtilis
11135838	495	Animalia	Chordata	Anguilliformes	Congridae	Pseudophichthys	Pseudophichthys acer
11136535	495	Animalia	Chordata	Anguilliformes	Moringuidae	Moringua	Moringua waimumuensis
11137671	495	Animalia	Chordata	Anguilliformes	Congridae	Notoconger	Notoconger hesperis
11138840	495	Animalia	Chordata	Anguilliformes	Congridae	Pseudophichthys	Conger elongatus
11142355	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Otolithus otapiriensis
11142801	495	Animalia	Chordata	Anguilliformes		Muraenanguilla	Muraenanguilla lacinata
11144547	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus hipparionyx
11145739	495	Animalia	Chordata	Anguilliformes	Anguillidae	Anguilla	Anguilla pachyura
11147534	495	Animalia	Chordata	Anguilliformes	Nettastomatidae	Nettastoma	Congroideorum obscurus
11150413	495	Animalia	Chordata	Anguilliformes	Anguillavidae	Anguillavus	Anguillavus quadripinnis
11150634	495	Animalia	Chordata	Anguilliformes		Laytonia	Laytonia zemorrensis
11152848	495	Animalia	Chordata	Anguilliformes	Congridae	Congridarum	Congridarum brevisulcus
11159215	495	Animalia	Chordata	Anguilliformes	Deprandidae	Deprandus	Deprandus lestes
11162168	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus polyodus
11164020	495	Animalia	Chordata	Anguilliformes		Muraenanguilla	Muraenanguilla balegemensis
11164450	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus bucklandi
11165590	495	Animalia	Chordata	Anguilliformes	Ophichthidae	Goslinophis	Ophisurus acuticaudus
11166292	495	Animalia	Chordata	Anguilliformes	Congridae	Heteroconger	Heteroconger mataura
11168747	495	Animalia	Chordata	Anguilliformes		Leptocephalus	Leptocephalus gracilis
11170325	495	Animalia	Chordata	Anguilliformes	Moringuidae	Moringua	Moringua fissura
11172119	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Rhynchoconger placidus
11174586	495	Animalia	Chordata	Anguilliformes	Congridae	Rhynchoconger	Rhynchoconger otaianus
11177457	495	Animalia	Chordata	Anguilliformes	Congridae	Ariosoma	Congermuraena moravica
11178606	495	Animalia	Chordata	Anguilliformes	Congridae	Gnathophis	Gnathophis araroa
11179684	495	Animalia	Chordata	Anguilliformes	Congridae	Tonganago	Tonganago coplandi
11180952	495	Animalia	Chordata	Anguilliformes	Anguillidae	Anguilla	Anguilla ventralis
11187224	495	Animalia	Chordata	Anguilliformes	Muraenidae	Gymnothorax	Gymnothorax diagonalis
11190124	495	Animalia	Chordata	Anguilliformes		Leptocephalus	Leptocephalus medius
11192581	495	Animalia	Chordata	Anguilliformes	Congridae	Gnathophis	Congridarum ornatus
11196163	495	Animalia	Chordata	Anguilliformes	Heterenchelyidae	Panturichthys	Panturichthys grenfelli
11196574	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus marginalis
11197742	495	Animalia	Chordata	Anguilliformes	Anguillidae	Eoanguilla	Anguilla leptoptera
11202028	495	Animalia	Chordata	Anguilliformes	Congridae	Scalanago	Scalanago extatus
11204971	495	Animalia	Chordata	Anguilliformes	Congridae	Congridarum	Congridarum clifdenensis
11210741	495	Animalia	Chordata	Anguilliformes	Congridae	Bathycongrus	Otolithus mysticus
11211896	495	Animalia	Chordata	Anguilliformes	Congridae	Tonganago	Tonganago wharenga
11212532	495	Animalia	Chordata	Anguilliformes	Congridae	Gnathophis	Lemkea saubriguensis
11214438	495	Animalia	Chordata	Anguilliformes	Phyllodontidae	Phyllodus	Phyllodus planus
11219552	495	Animalia	Chordata	Anguilliformes	Muraenidae	Congeris	Congeris wharekuriensis
11220235	495	Animalia	Chordata	Anguilliformes		Dinelops	Dinelops ornatus
11221343	495	Animalia	Chordata	Anguilliformes	Congridae	Notoconger	Notoconger devexus
11265461	495	Animalia	Chordata	Anguilliformes	Congridae	Paraconger	Otolithus sector
11371139	495	Animalia	Chordata	Anguilliformes	Congridae	Congridarum	Congridarum occidentalis
11371633	495	Animalia	Chordata	Anguilliformes	Muraenidae	Otolithus	Platessa sector
11374363	495	Animalia	Chordata	Anguilliformes	Muraenidae	Muraena	Muraena saheliensis
11376702	495	Animalia	Chordata	Anguilliformes	Congridae	Uroconger	Uroconger eocaenicus
8630792	496	Animalia	Chordata	Atheriniformes	Mesogasteridae	Mesogaster	Mesogaster sphyraenoides
8726427	496	Animalia	Chordata	Atheriniformes	Atherinidae	Atherina	Atherina macrocephala
9275361	496	Animalia	Chordata	Atheriniformes	Mesogasteridae	Latellagnathus	Latellagnathus teruzzii
9304172	496	Animalia	Chordata	Atheriniformes	Atherinopsidae	Leuresthes	Leuresthes distans
9494559	496	Animalia	Chordata	Atheriniformes	Atherinopsidae	Zanteclites	Zanteclites hubbsi
9613736	496	Animalia	Chordata	Atheriniformes	Atherinidae	Atherina	Otolithus gidjakensis
9652177	496	Animalia	Chordata	Atheriniformes	Atherinidae	Merriamella	Merriamella doryssa
11159642	496	Animalia	Chordata	Atheriniformes	Atherinidae	Atherinidarum	Atherinidarum bavayi
11179290	496	Animalia	Chordata	Atheriniformes	Atherinidae	Toroatherina	Toroatherina toroa
11187185	496	Animalia	Chordata	Atheriniformes	Mesogasteridae	Mesogaster	Mesogaster cretaceus
11219517	496	Animalia	Chordata	Atheriniformes	Atherinidae	Atherina	Atherina atropatiensis
4837299	497	Animalia	Chordata	Aulopiformes	Chlorophthalmidae	Chlorophthalmus	Chlorophthalmus oligocenicus
4837300	497	Animalia	Chordata	Aulopiformes	Paraulopidae	Paraulopus	Chlorophthalmus integer
4837309	497	Animalia	Chordata	Aulopiformes	Aulopidae	Aulopus	Aulopus pristinus
4839574	497	Animalia	Chordata	Aulopiformes	Notosudidae	Scopelosaurus	Scopelosaurus brevirostris
4964235	497	Animalia	Chordata	Aulopiformes	Enchodontidae	Cimolichthys	Cimolichthys levesiensis
4964237	497	Animalia	Chordata	Aulopiformes	Dercetidae	Stratodus	Stratodus apicalis
8450631	497	Animalia	Chordata	Aulopiformes	Dercetidae	Rhynchodercetis	Rhynchodercetis yovanovitchi
8452453	497	Animalia	Chordata	Aulopiformes	Dercetidae	Rhynchodercetis	Leptotrachelus hakelensis
8480210	497	Animalia	Chordata	Aulopiformes	Dercetidae	Dercetis	Dercetis scutatus
8488423	497	Animalia	Chordata	Aulopiformes	Ichthyotringidae	Ichthyotringa	Rhinellus damoni
8495795	497	Animalia	Chordata	Aulopiformes	Dercetidae	Benthesikyme	Leptotrachelus armatus
8497687	497	Animalia	Chordata	Aulopiformes	Dercetidae	Benthesikyme	Leptotrachelus triqueter
8500176	497	Animalia	Chordata	Aulopiformes	Chlorophthalmidae	Chlorophthalmus	Chlorophthalmus udovichenkoi
8505177	497	Animalia	Chordata	Aulopiformes	Ichthyotringidae	Ichthyotringa	Rhinellus furcatus
8513607	497	Animalia	Chordata	Aulopiformes	Dercetidae	Cyranichthys	Dercetis ornatissimus
8527472	497	Animalia	Chordata	Aulopiformes	Ichthyotringidae	Apateodus	Apateodus busseni
8528554	497	Animalia	Chordata	Aulopiformes	Synodontidae	Synodontidarum	Synodontidarum pseudoperca
8534089	497	Animalia	Chordata	Aulopiformes	Halecidae	Halec	Halec sternbergii
8535611	497	Animalia	Chordata	Aulopiformes	Enchodontidae	Palaeolycus	Palaeolycus dreginensis
8535991	497	Animalia	Chordata	Aulopiformes	Ipnopidae	Parascopelus	Parascopelus lacertosus
8542355	497	Animalia	Chordata	Aulopiformes	Ichthyotringidae	Apateodus	Apateodus striatus
8545066	497	Animalia	Chordata	Aulopiformes	Dercetidae	Paradercetis	Paradercetis kipalaensis
8556487	497	Animalia	Chordata	Aulopiformes	Dercetidae	Scandiadercetis	Dercetis limhamnensis
8565252	497	Animalia	Chordata	Aulopiformes	Ichthyotringidae	Ichthyotringa	Rhinellus ferox
8570507	497	Animalia	Chordata	Aulopiformes	Chlorophthalmidae	Chlorophthalmus	Chlorophthalmus deflecticauda
8573150	497	Animalia	Chordata	Aulopiformes	Dercetidae	Kwangodercetis	Kwangodercetis verbeeki
8575167	497	Animalia	Chordata	Aulopiformes	Dercetidae	Benthesikyme	Leptotrachelus longipinnis
8577816	497	Animalia	Chordata	Aulopiformes	Enchodontidae	Rharbichthys	Rharbichthys ferox
8591903	497	Animalia	Chordata	Aulopiformes	Dercetidae	Pelargorhynchus	Pelargorhynchus dercetiformis
8615348	497	Animalia	Chordata	Aulopiformes	Enchodontidae	Leptecodon	Leptecodon rectus
8620424	497	Animalia	Chordata	Aulopiformes	Ichthyotringidae	Ichthyotringa	Ichthyotringa tenuirostris
8625240	497	Animalia	Chordata	Aulopiformes	Dercetidae	Hastichthys	Rhynchodercetis regio
8627991	497	Animalia	Chordata	Aulopiformes	Chlorophthalmidae	Chlorophthalmus	Chlorophthalmus postangulatus
8646969	497	Animalia	Chordata	Aulopiformes	Enchodontidae	Parenchodus	Parenchodus longipterygius
8654978	497	Animalia	Chordata	Aulopiformes	Dercetidae	Hastichthys	Rhynchodercetis gracilis
8657858	497	Animalia	Chordata	Aulopiformes	Ichthyotringidae	Apateodus	Apateodus lanceolatus
8674239	497	Animalia	Chordata	Aulopiformes	Aulopidae	Nematonotus	Pseudoberyx longispina
8689716	497	Animalia	Chordata	Aulopiformes	Dercetidae	Dercetis	Dercetis congolensis
8699376	497	Animalia	Chordata	Aulopiformes	Ichthyotringidae	Ichthyotringa	Rhinellus nasicus
8708028	497	Animalia	Chordata	Aulopiformes	Dercetidae	Benthesikyme	Leptotrachelus gracilis
8777461	497	Animalia	Chordata	Aulopiformes		Ursichthys	Ursichthys longiparietalis
8955082	497	Animalia	Chordata	Aulopiformes	Synodontidae	Saurida	Saurida trompensis
8969222	497	Animalia	Chordata	Aulopiformes	Synodontidae	Argillichthys	Argillichthys toombsi
9079687	497	Animalia	Chordata	Aulopiformes	Aulopidae	Aulopopsis	Aulopopsis egertoni
9134383	497	Animalia	Chordata	Aulopiformes	Cheirothricidae	Cheirothrix	Cheirothrix lewisii
9188488	497	Animalia	Chordata	Aulopiformes	Halecidae	Phylactocephalus	Phylactocephalus microlepis
9197356	497	Animalia	Chordata	Aulopiformes	Scopelarchidae	Scopelarchus	Scopelarchus gnocco
9253352	497	Animalia	Chordata	Aulopiformes	Chlorophthalmidae	Chlorophthalmus	Aulopus tortus
